id,time_published,year,month,weekday_utc,reading_time,score,readingCount,commentsCount,favoritesCount,main_hub,language,type
396911,1471335842,2016,8,1,5,16,29510,43,28,popular_science,ru,article
581146,1633255201,2021,10,6,7,43,6384,6,31,ruvds,ru,article
111312,1294334544,2011,1,3,6,51,74759,100,184,hardware,ru,article
28305,1214937369,2008,7,1,2,15,1039,5,2,closet,ru,article
239275,1412546191,2014,10,6,3,0,6943,7,93,webdev,ru,article
471438,1571059263,2019,10,0,2,7,14581,8,2,gamedev,ru,news
36766,1218543107,2008,8,1,1,19,774,83,1,closet,ru,article
41663,1223216174,2008,10,6,1,17,1387,22,27,webdev,ru,article
538050,1611047331,2021,1,1,1,8,3173,4,2,video,ru,news
139034,1330432766,2012,2,1,2,18,1590,18,13,infosecurity,ru,article
565676,1625138549,2021,7,3,2,15,3314,6,1,astronomy,ru,news
146403,1340534131,2012,6,6,7,35,47109,46,229,open_source,ru,article
329856,1496206240,2017,5,2,2,33,14132,33,54,crazydev,ru,article
300570,1462313296,2016,5,1,4,19,26478,164,13,freelance,ru,article
565224,1624959052,2021,6,1,3,15,9386,14,1,cloud4y,ru,news
551102,1618532272,2021,4,4,36,28,2993,5,32,cpp,ru,article
146715,1341324733,2012,7,1,2,36,22031,54,156,vk,ru,article
59447,1242190625,2009,5,2,2,6,375,4,1,closet,ru,article
157429,1352124991,2012,11,0,2,37,58075,53,71,pay_system,ru,article
574380,1629802066,2021,8,1,2,10,2107,1,2,infosecurity,ru,news
382643,1438879487,2015,8,3,3,4,5547,2,20,design,ru,article
431134,1543239964,2018,11,0,6,34,11812,9,57,embox,ru,article
500264,1588542128,2020,5,6,4,20,25709,24,65,labview,ru,article
595139,1639382081,2021,12,0,1,70,8438,356,38,habr,ru,article
345528,1514229282,2017,12,0,6,22,50507,42,137,finance,ru,article
366289,1424698519,2015,2,0,1,7,4263,4,5,hardware,ru,article
573248,1629186361,2021,8,1,6,2,6986,10,26,netologyru,ru,article
385217,1444809212,2015,10,2,3,104,78901,67,379,DIY,ru,article
167883,1359710773,2013,2,4,6,53,91054,23,69,displays,ru,article
336858,1504176792,2017,8,3,14,26,18057,6,91,zadachki,ru,article
701892,1669576054,2022,11,6,1,21,6929,87,2,hardware,ru,news
474522,1572943965,2019,11,1,4,6,5253,4,24,cloud4y,ru,article
408387,1511527219,2017,11,4,2,8,27716,3,191,englishdom,ru,article
206368,1387281033,2013,12,1,2,6,2503,0,8,speechpro,ru,article
114703,1298988069,2011,3,1,3,4,555,7,3,closet,ru,article
22172,1206250726,2008,3,6,1,17,488,24,17,closet,ru,article
517556,1599058372,2020,9,2,8,12,15269,8,125,python,ru,article
71635,1254821620,2009,10,1,2,-3,349,11,1,closet,ru,article
275717,1453477505,2016,1,4,3,7,9734,1,37,infopulse,ru,article
172725,1363295295,2013,3,3,5,42,183391,133,331,itcompanies,ru,article
295364,1444830472,2015,10,2,2,10,9081,4,8,business_models,ru,article
95906,1276020899,2010,6,1,5,8,801,3,8,closet,ru,article
20106,1202729019,2008,2,0,1,3,458,1,0,spam,ru,article
82163,1264582871,2010,1,2,1,4,5914,5,2,antikvariat,ru,article
48977,1231837391,2009,1,1,1,6,498,5,0,hosting,ru,article
7385,1177335340,2007,4,0,1,6,317,21,0,closet,ru,article
666504,1652896675,2022,5,2,2,0,631,0,0,business-laws,ru,news
688234,1663232804,2022,9,3,7,52,12687,8,67,yandex,ru,article
23782,1208529048,2008,4,4,4,155,2517,200,39,programming,ru,article
709122,1672867354,2023,1,2,7,6,3507,0,25,web_testing,ru,article
311062,1474901980,2016,9,0,5,18,22900,11,52,net,ru,article
23027,1207489457,2008,4,6,1,37,1625,54,5,itcompanies,ru,article
407733,1509019866,2017,10,3,5,11,10273,86,21,i_am_advertising,ru,article
145053,1338573029,2012,6,4,1,-8,1860,8,0,kanobu,ru,article
190266,1376672267,2013,8,4,2,9,3127,6,11,perl,ru,article
408157,1510593203,2017,11,0,8,13,8495,8,20,popular_science,ru,article
269,1159543703,2006,9,4,1,9,2302,26,3,habr,ru,article
137554,1328269758,2012,2,4,2,128,48561,79,432,pm,ru,article
649171,1643780904,2022,2,2,2,6,10313,7,3,gamedev,ru,news
531382,1607095489,2020,12,4,6,95,28285,93,97,ruvds,ru,article
127795,1315240306,2011,9,0,6,25,3260,55,20,infosecurity,ru,article
401125,1485528613,2017,1,4,3,13,6419,11,5,multicopters,ru,article
413721,1530601065,2018,7,1,5,8,3604,2,12,neobit,ru,article
142417,1334839441,2012,4,3,2,10,6044,2,0,JetBrains,ru,article
400477,1483464693,2017,1,1,5,20,80827,122,374,vk,ru,article
104572,1284967343,2010,9,0,2,0,579,4,3,i_am_advertising,ru,article
449984,1556613751,2019,4,1,7,28,10672,0,8,vk,en,article
571520,1628238297,2021,8,4,1,10,1673,7,1,business-laws,ru,news
648875,1643642625,2022,1,0,11,0,6915,221,14,data_mining,ru,article
185186,1372662688,2013,7,0,6,9,113464,100,36,smartgadget,ru,article
426681,1539750080,2018,10,2,2,26,22165,25,36,webdev,ru,article
418331,1532681340,2018,7,4,4,23,4522,1,8,vk,ru,article
67864,1251125606,2009,8,0,1,4,595,12,3,robot,ru,article
210422,1390809179,2014,1,0,6,30,47234,14,297,javascript,ru,article
289830,1429615576,2015,4,1,4,7,5562,6,29,pm,ru,article
691878,1665072002,2022,10,3,11,7,3562,1,39,southbridge,ru,article
2195,1164210360,2006,11,2,1,5,419,5,0,closet,ru,article
324840,1490445020,2017,3,5,2,86,55776,78,126,DIY,ru,article
664740,1651859192,2022,5,4,10,231,46536,84,127,hi,ru,article
191094,1377205479,2013,8,3,2,22,50247,27,22,smartphones,ru,article
693154,1665665603,2022,10,3,4,6,4210,2,35,otus,ru,article
580420,1632992989,2021,9,3,15,21,29359,32,45,leader-id,ru,article
662656,1651050002,2022,4,2,9,41,8451,9,40,ruvds,ru,article
45273,1302998067,2011,4,5,3,127,3251,79,10,search_technologies,ru,article
694034,1666083080,2022,10,1,5,0,2264,1,25,redmadrobot,ru,article
263791,1438947378,2015,8,4,5,17,35932,336,215,intersystems,ru,article
398091,1476034511,2016,10,6,3,9,7746,25,14,energy,ru,article
425929,1539166151,2018,10,2,3,12,13474,12,16,artificial_intelligence,ru,article
313968,1477861465,2016,10,6,6,27,19801,3,97,zfort,ru,article
470065,1570439375,2019,10,0,4,13,2751,5,15,javascript,ru,article
62468,1245425860,2009,6,4,2,16,3682,35,21,closet,ru,article
404747,1498216548,2017,6,4,3,14,19839,22,37,soft,ru,article
115908,1300721930,2011,3,0,1,36,1367,10,0,habr,ru,article
155263,1350564196,2012,10,3,6,5,1400,0,1,microsoft,ru,article
404079,1495617008,2017,5,2,2,4,8062,3,11,design,ru,article
571536,1630406869,2021,8,1,10,1,466,0,5,cloudera,ru,article
655635,1647318141,2022,3,1,3,10,7807,8,33,p2p,ru,article
393437,1461447675,2016,4,5,3,29,55181,897,74,finance,ru,article
363735,1417466087,2014,12,0,2,20,13325,18,14,itcompanies,ru,article
17428,1197532141,2007,12,3,3,38,684,171,2,closet,ru,article
685896,1662285601,2022,9,6,5,40,7724,15,39,ruvds,ru,article
30925,1173814478,2007,3,1,3,19,774,30,2,infosecurity,ru,article
439502,1549617836,2019,2,4,12,84,18693,60,83,pvs-studio,ru,article
280145,1459261722,2016,3,1,7,19,17822,53,110,efo,ru,article
412367,1526383900,2018,5,1,8,17,16261,46,74,lib,ru,article
450536,1557009200,2019,5,5,6,92,84358,638,129,research,ru,article
133543,1322503107,2011,11,0,7,23,8255,13,87,browsers,ru,article
662223,1650534936,2022,4,3,2,8,4510,21,2,cloud_services,ru,news
240121,1418703132,2014,12,1,10,25,6645,22,44,webdev,ru,article
682030,1660216463,2022,8,3,8,22,5528,13,29,severstal,ru,article
160887,1354287160,2012,11,4,2,4,9761,4,50,webdev,ru,article
370763,1504018141,2017,8,1,5,14,13719,15,18,cryptocurrency,ru,article
283106,1462610151,2016,5,5,4,20,24422,56,68,ios_dev,ru,article
283598,1421844024,2015,1,2,1,22,6157,7,3,research,ru,article
15070,1192468859,2007,10,0,1,0,605,5,1,closet,ru,article
577082,1631186056,2021,9,3,2,19,2938,8,0,pay_system,ru,news
241698,1414480349,2014,10,1,7,-13,11797,9,42,gtd,ru,article
313162,1476956394,2016,10,3,7,10,15019,1,101,newprolab,ru,article
450786,1557206453,2019,5,1,6,7,4183,32,30,open_source,ru,article
448552,1555576377,2019,4,3,3,16,5143,21,13,sys_admin,ru,article
357526,1453371314,2016,1,3,40,23,33457,32,98,open_source,ru,article
8469,1179314133,2007,5,2,1,-4,638,1,0,closet,ru,article
28702,1215512842,2008,7,1,1,4,381,12,0,closet,ru,article
80352,1263079192,2010,1,5,2,116,15427,127,131,webdev,ru,article
340602,1508580366,2017,10,5,11,23,43726,115,107,edison,ru,article
165823,1358277297,2013,1,1,3,4,6088,9,41,net,ru,article
310598,1474458112,2016,9,2,6,18,6641,24,29,controllers,ru,article
310604,1474456023,2016,9,2,8,20,25861,27,106,infosecurity,ru,article
12506,1185368555,2007,7,2,3,14,2564,8,0,supercomputers,ru,article
129813,1317812555,2011,10,2,1,39,24089,76,16,microsoft,ru,article
105644,1286357888,2010,10,2,10,12,5179,33,4,microsoft,ru,article
267773,1443260418,2015,9,5,6,19,15361,32,120,crazydev,ru,article
135546,1325341034,2011,12,5,3,2,3687,0,0,kaspersky,ru,article
526712,1604645796,2020,11,4,5,35,4683,4,20,flant,ru,article
217215,1396260431,2014,3,0,12,43,22257,11,184,JetBrains-education,ru,article
486124,1580309652,2020,1,2,7,7,10275,3,33,sql,ru,article
349728,1519640387,2018,2,0,16,16,8887,0,70,open_source,ru,article
707152,1671711355,2022,12,3,1,14,3095,9,1,design,ru,news
696354,1667152470,2022,10,6,4,15,9286,41,22,smartphones,ru,article
254315,1427645079,2015,3,6,7,85,76031,26,268,DIY,ru,article
383897,1441954692,2015,9,4,5,0,4337,12,3,icover,ru,article
4754,1164888660,2006,11,3,2,3,386,1,0,closet,ru,article
336958,1504285286,2017,9,4,3,11,9239,3,15,cloud4y,ru,article
99005,1279024237,2010,7,1,8,82,1757,164,206,javascript,ru,article
121878,1308324449,2011,6,4,4,17,12007,10,29,crypto,ru,article
35823,1179700217,2007,5,6,1,-3,912,58,2,closet,ru,unknown
57708,1240212761,2009,4,0,1,8,403,0,1,closet,ru,unknown
78462,1260968859,2009,12,2,5,11,1565,137,9,infosecurity,ru,article
3030,1170824210,2007,2,2,1,3,558,5,0,gadgets,ru,article
406429,1504520431,2017,9,0,3,12,10437,29,7,ecommerce,ru,article
704638,1670670384,2022,12,5,3,17,4560,3,17,graph_design,ru,article
47055,1229503685,2008,12,2,3,29,1831,27,4,itcompanies,ru,article
692884,1665583590,2022,10,2,2,2,606,2,1,research,ru,news
385541,1445248952,2015,10,0,1,7,8027,4,10,arvr,ru,article
260761,1434803931,2015,6,5,4,13,10116,3,52,python,ru,article
257945,1431603883,2015,5,3,1,14,3072,0,12,badoo,ru,article
401661,1487529574,2017,2,6,4,7,29311,66,18,ecommerce,ru,article
167911,1359719913,2013,2,4,2,20,28877,27,59,office,ru,article
146231,1340271036,2012,6,3,3,12,3800,37,87,webdev,ru,article
86154,1267589159,2010,3,2,4,-6,4805,68,12,itstandarts,ru,article
372991,1482256833,2016,12,1,3,31,28244,50,29,artificial_intelligence,ru,article
63864,1247043599,2009,7,2,1,26,1644,39,12,ui,ru,article
1647,1155194756,2006,8,3,1,0,470,0,0,closet,ru,article
348532,1518005039,2018,2,2,14,17,16761,0,70,cisco,ru,article
319942,1484835727,2017,1,3,3,34,35717,71,115,open_source,ru,article
132676,1321374927,2011,11,1,7,16,6984,13,63,nodejs,ru,article
298962,1456605080,2016,2,5,4,10,7026,11,6,research,ru,article
428992,1546562892,2019,1,4,23,28,300413,149,440,infosecurity,ru,article
165405,1357877849,2013,1,4,4,57,29660,18,83,image_processing,ru,article
60289,1243077023,2009,5,5,1,14,923,22,1,closet,ru,article
116415,1301391488,2011,3,1,4,204,92216,107,129,DIY,ru,article
177059,1366216385,2013,4,2,2,2,45510,37,71,javascript,ru,article
296570,1448044065,2015,11,4,3,10,4112,7,12,friifond,ru,article
447610,1555064845,2019,4,4,18,9,8672,3,101,infosecurity,ru,article
144662,1338183826,2012,5,0,1,8,2389,1,0,droider,ru,article
575682,1630489678,2021,9,2,7,0,1139,0,7,ds,ru,article
409083,1514017944,2017,12,5,1,49,38031,388,22,popular_science,ru,article
51584,1234259805,2009,2,1,1,6,1190,8,5,closet,ru,article
418295,1532598801,2018,7,3,10,45,22494,17,119,embox,ru,article
492014,1584003188,2020,3,3,2,9,6455,6,3,infosecurity,ru,news
124653,1311263937,2011,7,3,4,46,2873,58,46,i_am_advertising,ru,article
12503,1185365716,2007,7,2,4,5,2130,24,4,closet,ru,article
408519,1512042780,2017,11,3,5,6,5815,8,8,top3dshop,ru,article
192172,1378037427,2013,9,6,4,10,32751,12,30,study,ru,article
62158,1245131642,2009,6,1,1,10,412,39,3,closet,ru,article
45929,1228147631,2008,12,0,3,5,425,8,0,social_networks,ru,article
198270,1382293109,2013,10,6,6,33,13552,8,132,qt_software,ru,article
239111,1412327279,2014,10,4,1,-2,7617,5,12,gadgets,ru,article
436268,1547614296,2019,1,2,12,32,14552,18,86,analysis_design,ru,article
448374,1555431622,2019,4,1,5,26,12564,22,28,popular_science,ru,article
680404,1659435381,2022,8,1,1,3,560,0,1,web_monetization,ru,news
177175,1366278158,2013,4,3,1,6,56651,23,116,stars_s,ru,article
533078,1607977781,2020,12,0,10,21,6700,2,33,infosecurity,ru,article
681312,1659934281,2022,8,0,10,18,4556,1,20,c,ru,article
523704,1602836270,2020,10,4,4,55,25701,69,50,popular_science,ru,article
423527,1537175302,2018,9,0,5,12,8929,6,24,crossover,ru,article
154629,1350063742,2012,10,4,4,10,7464,6,46,client_side_optimization,ru,article
273243,1450249472,2015,12,2,11,9,58074,3,150,oracle,ru,article
484014,1579041574,2020,1,1,6,2,1180,0,2,search_technologies,en,article
70359,1253652024,2009,9,1,1,3,443,10,0,habr,ru,article
703550,1670245262,2022,12,0,10,19,7050,19,58,timeweb,ru,article
707726,1672056115,2022,12,0,8,13,5157,18,28,prototyping,ru,article
209416,1389950069,2014,1,4,1,32,68413,65,16,study,ru,article
525250,1603800656,2020,10,1,2,70,58371,166,119,selectel,ru,article
23141,1207653847,2008,4,1,1,-7,870,15,1,itcompanies,ru,article
271447,1448247258,2015,11,0,1,7,1411,0,8,databoom,ru,article
86332,1267698560,2010,3,3,2,167,1760,723,19,study,ru,article
87194,1268330263,2010,3,3,3,33,21768,61,31,intel,ru,article
75603,1258535414,2009,11,2,1,-31,383,20,0,closet,ru,article
700860,1669114590,2022,11,1,2,4,1258,5,0,productpm,ru,news
444632,1553140004,2019,3,3,2,14,9065,18,15,pm,ru,news
36259,1205770059,2008,3,0,1,0,478,0,0,closet,ru,unknown
523718,1603101031,2020,10,0,18,10,4355,4,20,huawei,ru,article
282017,1461156203,2016,4,2,2,11,6356,0,40,virtualization,ru,article
38126,1219751144,2008,8,1,1,9,493,43,0,zadachki,ru,article
504000,1590528400,2020,5,1,14,30,8492,30,32,antikvariat,ru,article
524402,1603264112,2020,10,2,14,0,672,0,1,pvs-studio,en,article
276915,1455059003,2016,2,1,5,29,43124,53,189,infosecurity,ru,article
195808,1380556711,2013,9,0,6,49,196931,55,804,infosecurity,ru,article
441204,1551326764,2019,2,3,9,30,6684,37,56,inobitec,ru,article
64998,1248161598,2009,7,1,9,12,5537,9,11,closet,ru,article
29947,1216807848,2008,7,2,20,-32,652,13,1,closet,ru,article
30550,1217827145,2008,8,0,1,37,651,13,0,closet,ru,article
77760,1260377066,2009,12,2,1,29,12231,114,18,p2p,ru,article
58568,1241013344,2009,4,2,2,21,2232,76,82,itcompanies,ru,article
494048,1585132438,2020,3,2,3,14,221261,47,43,DIY,ru,article
213859,1393330360,2014,2,1,8,30,36106,17,196,stratoplan,ru,article
681708,1660155061,2022,8,2,1,4,2217,4,7,network_technologies,ru,article
482928,1579081244,2020,1,2,4,24,6505,0,82,3d_graphics,ru,article
390651,1455956096,2016,2,5,1,-1,1935,1,2,top3dshop,ru,article
663518,1651156765,2022,4,3,10,9,3366,4,29,lenta_utkonos_tech,ru,article
165973,1358322999,2013,1,2,1,0,12515,6,2,weban,ru,article
8814,1179995871,2007,5,3,1,-11,408,7,0,closet,ru,article
703858,1670331531,2022,12,1,1,3,1538,12,2,pay_system,ru,news
181568,1369927633,2013,5,3,3,52,117493,63,51,smartphones,ru,article
469955,1570095697,2019,10,3,5,6,2671,0,17,vtb,ru,article
384175,1442302911,2015,9,1,4,17,25117,82,90,it_home,ru,article
570520,1627655161,2021,7,4,8,16,7193,38,51,lib,ru,article
377473,1426616252,2015,3,1,3,6,4962,7,4,darta_systems,ru,article
343874,1512398585,2017,12,0,7,15,6115,18,15,sys_admin,ru,article
516356,1598268738,2020,8,0,6,5,14171,31,33,uchi_ru,ru,article
325802,1491473073,2017,4,3,3,11,5763,5,45,dataline,ru,article
10703,1181760278,2007,6,2,1,-2,584,16,0,closet,ru,article
69764,1253036883,2009,9,1,1,182,910,69,24,design,ru,article
57578,1240037490,2009,4,5,1,-2,1642,18,3,infolust,ru,article
116404,1301385113,2011,3,1,1,4,672,7,0,closet,ru,article
679268,1658909647,2022,7,2,2,1,2378,8,3,it-infrastructure,ru,news
147477,1341907967,2012,7,1,2,23,3838,42,9,smartphones,ru,article
215559,1394633485,2014,3,2,1,25,18869,20,41,3d_graphics,ru,article
372799,1477396951,2016,10,1,10,50,28572,29,59,vk,ru,article
416469,1530964872,2018,7,5,10,-1,9347,0,12,distributedlab,ru,article
367989,1439802248,2015,8,0,8,5,60124,19,37,gadgets,ru,article
109564,1291754293,2010,12,1,1,37,4126,74,5,domains,ru,article
112819,1296383142,2011,1,6,2,25,1641,21,4,closet,ru,article
7447,1177421975,2007,4,1,1,12,2018,6,1,itcompanies,ru,article
533338,1608111520,2020,12,2,2,23,29673,182,6,gamedev,ru,news
262451,1436789929,2015,7,0,1,2,6220,2,28,hexlet,ru,article
124805,1311503925,2011,7,6,1,127,667,42,25,i_am_advertising,ru,article
456072,1560505419,2019,6,4,3,55,11541,17,51,Voximplant,ru,article
97652,1277725340,2010,6,0,1,-3,1023,6,0,shablonarium,ru,article
685676,1662017663,2022,9,3,2,10,8187,16,56,network_technologies,ru,article
495202,1585810655,2020,4,3,7,70,15339,27,39,croc,ru,article
543552,1613911699,2021,2,6,6,9,2131,1,21,data_mining,ru,article
558602,1621588390,2021,5,4,15,32,34696,22,148,pixonic,ru,article
64526,1247652507,2009,7,2,2,12,9041,11,4,linux,ru,article
425327,1538646251,2018,10,3,4,-1,8945,40,37,programming,ru,article
672254,1655646836,2022,6,6,15,30,8057,16,68,study,ru,article
363449,1416931127,2014,11,1,2,28,18136,101,25,copyright,ru,article
282381,1461583754,2016,4,0,3,13,10848,2,45,plarium,ru,article
482752,1578051268,2020,1,4,7,16,6344,0,46,southbridge,ru,article
172973,1363377418,2013,3,4,1,32,17210,8,208,javascript,ru,article
690340,1664268751,2022,9,1,1,5,4328,7,3,gadgets,ru,news
103533,1283603490,2010,9,5,1,46,1814,38,3,linux,ru,article
355860,1438806638,2015,8,2,2,8,4084,22,5,business-laws,ru,news
266945,1442399837,2015,9,2,4,6,9756,0,57,infosecurity,ru,article
662658,1650809626,2022,4,6,5,-5,14953,73,31,php,ru,article
104103,1284357837,2010,9,0,13,25,15480,8,58,net,ru,article
559716,1622181601,2021,5,4,10,-1,831,2,7,java,ru,article
690628,1664373034,2022,9,2,1,2,2817,7,1,statistics,ru,news
548496,1616491626,2021,3,1,7,6,2179,1,15,trendmicro,ru,article
582554,1633845601,2021,10,6,7,17,6960,4,64,linux,ru,article
684826,1661515165,2022,8,4,12,15,15935,13,132,southbridge,ru,article
61912,1244742087,2009,6,3,2,0,470,8,0,popular_science,ru,article
519596,1604907318,2020,11,0,9,9,1848,0,17,web_design,ru,article
666998,1653116537,2022,5,5,1,8,2654,10,1,space,ru,news
375369,1421073918,2015,1,0,2,41,32843,163,170,lifehacks,ru,article
216223,1395134675,2014,3,1,4,17,30921,7,156,webdev,ru,article
571340,1628139761,2021,8,3,2,21,3824,13,1,s_admin,ru,news
576700,1631016057,2021,9,1,4,6,2558,6,36,infosecurity,ru,article
343696,1512166906,2017,12,4,12,-7,15545,38,59,dev_management,ru,article
10727,1181812704,2007,6,3,1,5,488,2,0,closet,ru,article
123850,1310370726,2011,7,0,1,68,4134,36,2,yandex,ru,unknown
292476,1436774158,2015,7,0,1,17,13875,34,11,business-laws,ru,article
183078,1371035502,2013,6,2,5,7,55047,34,57,DIY,ru,article
480674,1576670554,2019,12,2,127,15,10240,13,46,hosting,ru,article
328320,1494418837,2017,5,2,3,13,17394,32,24,cloud_mts,ru,article
50137,1232818667,2009,1,5,2,84,14388,45,142,webdev,ru,article
595047,1639326957,2021,12,6,10,3,4395,34,33,api,ru,article
651317,1644795453,2022,2,6,7,36,9837,27,59,cpp,ru,article
261119,1435243400,2015,6,3,3,7,19554,8,68,piter,ru,article
129805,1317960321,2011,10,4,4,18,17999,32,23,hardware,ru,article
220005,1397918314,2014,4,5,5,33,30635,9,389,webdev,ru,article
556028,1620243576,2021,5,2,2,4,11183,17,13,health,ru,article
21158,1204560652,2008,3,0,3,33,513,135,18,i_am_advertising,ru,article
472374,1571666844,2019,10,0,7,71,33874,34,68,dcmiran,ru,article
531448,1607169563,2020,12,5,2,43,11808,189,1,startuprise,ru,news
30832,1218221106,2008,8,4,1,0,597,3,0,office,ru,article
338018,1505739314,2017,9,0,12,9,2062,10,11,php,ru,article
135135,1336294509,2012,5,6,3,23,12370,23,58,DIY,ru,article
519688,1600506824,2020,9,5,20,21,20727,17,59,ruvds,ru,article
93118,1273358245,2010,5,5,6,31,2069,57,76,css,ru,article
473790,1572431211,2019,10,2,5,18,4762,1,35,python,ru,article
347798,1517318634,2018,1,1,5,73,49122,14,377,odnoklassniki,ru,article
327458,1493280104,2017,4,3,6,39,15324,43,38,yadro,ru,article
379115,1431366596,2015,5,0,17,39,15145,22,51,popular_science,ru,article
557964,1621328751,2021,5,1,1,7,2038,5,4,electronics,ru,news
584914,1634887439,2021,10,4,5,3,3261,7,3,study,ru,article
363619,1417205982,2014,11,4,3,11,16047,27,10,gadgets,ru,article
116434,1328624713,2012,2,1,2,0,16003,23,15,DIY,ru,article
194972,1380038791,2013,9,1,3,12,73797,13,197,infosecurity,ru,article
500484,1588842021,2020,5,3,6,7,3880,3,30,webdev,ru,article
151469,1347602995,2012,9,4,2,104,203104,231,210,gamedev,ru,article
500468,1588661980,2020,5,1,13,13,23120,13,151,java,ru,article
590215,1637314336,2021,11,4,2,10,7855,24,27,netdev,ru,news
200552,1383312466,2013,11,4,3,2,21717,26,12,muk,ru,article
273949,1450953922,2015,12,3,2,11,10346,2,50,rambler_and_co,ru,article
344432,1513004680,2017,12,0,4,12,4946,13,23,parallels,ru,article
28846,1215691720,2008,7,3,2,-5,386,10,0,closet,ru,article
434952,1546373694,2019,1,1,4,6,3482,0,28,robot,ru,article
464295,1566813305,2019,8,0,7,55,27128,23,151,ruvds,ru,article
156185,1351199765,2012,10,3,3,58,190745,58,710,webdev,ru,article
507902,1592924973,2020,6,1,8,3,3234,1,33,sys_admin,ru,article
694322,1666184713,2022,10,2,2,1,1230,2,0,electronics,ru,news
550120,1617263606,2021,4,3,1,17,5123,50,1,video,ru,news
387839,1449852264,2015,12,4,2,8,10203,12,5,multicopters,ru,article
596657,1639994108,2021,12,0,5,9,8465,4,52,itransition,ru,article
340040,1507964999,2017,10,5,21,47,18280,40,38,jugru,ru,article
134147,1323224149,2011,12,2,1,112,3875,111,86,infographics,ru,article
252153,1425467449,2015,3,2,2,27,37182,36,183,DIY,ru,article
457366,1561370516,2019,6,0,5,3,2890,1,9,cloud4y,ru,article
379819,1432719278,2015,5,2,5,14,51229,95,77,ulmart,ru,article
519280,1600185061,2020,9,1,4,3,43833,3,27,cloud_services,ru,article
137333,1328000535,2012,1,1,2,16,15793,29,28,ruby,ru,article
708182,1672232402,2022,12,2,14,34,2106,8,30,ruvds,ru,article
136351,1326723132,2012,1,0,5,41,104809,40,518,css,ru,article
52512,1235216939,2009,2,5,1,15,859,65,6,closet,ru,article
544240,1614771247,2021,3,2,4,4,3956,3,33,controllers,ru,article
403937,1495004699,2017,5,2,1,1,6805,18,10,intel,ru,article
151020,1346949859,2012,9,3,3,-1,5744,1,13,webprofessionals,ru,article
72318,1255448375,2009,10,1,2,-3,455,4,1,closet,ru,article
133648,1322585683,2011,11,1,2,48,79439,23,284,javascript,ru,article
318842,1483191124,2016,12,5,29,60,38860,26,93,jugru,ru,article
55470,1237973022,2009,3,2,2,60,25755,64,74,arduino,ru,article
102430,1282565067,2010,8,0,1,-6,252,1,0,smartphones,ru,article
253405,1426681579,2015,3,2,2,5,7107,14,23,ruward,ru,article
450744,1557162074,2019,5,0,4,24,12386,50,25,it_immigration,ru,article
391721,1457966900,2016,3,0,1,55,44809,222,118,sci-fi,ru,article
595149,1641276001,2022,1,1,10,45,11380,39,68,domclick,ru,article
710372,1673577599,2023,1,4,6,-5,3242,11,14,hr_management,ru,article
160441,1354023039,2012,11,1,5,147,88264,161,71,copyright,ru,article
247983,1421749050,2015,1,1,3,110,149096,46,463,vk,ru,article
108681,1290531454,2010,11,1,1,29,7251,64,9,infosecurity,ru,article
28304,1214936026,2008,7,1,5,50,3302,56,26,virus,ru,article
299326,1458038500,2016,3,1,4,16,42395,11,74,business-laws,ru,article
302678,1465295409,2016,6,1,11,7,9438,10,30,regionsoft,ru,article
103053,1283242009,2010,8,1,5,21,3902,65,6,ui,ru,article
334460,1501445583,2017,7,6,4,14,15737,1,75,zfort,ru,article
547316,1615892469,2021,3,1,6,17,31138,14,20,exidetechnologies,ru,article
666538,1652937961,2022,5,3,15,86,24819,37,56,crazydev,ru,article
680588,1659514897,2022,8,2,8,62,62895,360,80,getmatch,ru,article
86018,1267503424,2010,3,1,1,3,343,2,0,closet,ru,article
472318,1571639310,2019,10,0,7,18,4879,0,37,itsumma,ru,article
484826,1579690802,2020,1,2,5,29,28753,119,52,machine_learning,ru,article
516856,1598542092,2020,8,3,8,21,13841,35,21,kaspersky,ru,article
441338,1551173906,2019,2,1,6,17,9726,26,50,b2broker,ru,article
137622,1328394123,2012,2,5,1,6,1239,41,4,smartphones,ru,article
325818,1491476535,2017,4,3,6,17,23630,4,164,newprolab,ru,article
594935,1639246319,2021,12,5,4,-13,6751,25,15,crypto,ru,article
490530,1582999622,2020,2,5,3,8,11271,50,53,vasexperts,ru,article
204016,1385634891,2013,11,3,4,83,64740,39,113,web_payment_ru,ru,article
132616,1321337487,2011,11,1,1,5,571,10,0,closet,ru,unknown
700202,1668767919,2022,11,4,10,14,3730,2,38,youla,ru,article
26419,1212066382,2008,5,3,5,2,3186,5,3,java,ru,article
295530,1445336533,2015,10,1,7,9,4220,0,33,gvalg,ru,article
409987,1517922002,2018,2,1,10,19,8100,5,22,astronomy,ru,article
383959,1441892243,2015,9,3,1,2,3240,17,10,pochtafi,ru,article
654235,1646388003,2022,3,4,9,46,36899,42,119,gazprombank,ru,article
119960,1306329146,2011,5,2,2,41,1116,70,9,hardware,ru,article
131099,1319461454,2011,10,0,2,4,826,22,4,infosecurity,ru,article
378439,1429087453,2015,4,2,3,15,12815,32,13,teachbase,ru,article
472116,1571419262,2019,10,4,1,10,6975,36,4,gadgets,ru,news
39022,1220600229,2008,9,4,2,5,690,6,0,closet,ru,article
135537,1325240452,2011,12,4,1,19,1557,8,44,html5,ru,article
497440,1587004771,2020,4,3,2,1,4519,34,11,it-infrastructure,ru,article
